,Artist,Song,Lyrics
10,Lizzo,Water Me,"I am free, yeah yeah
Come water me, oh oh
Love you so, but if you don't
I have to leave, oh no
I am free, yeah yeah
Come water me, oh oh
Love you so, but if you don't
I have to leave, oh no

It's hot, I think I wanna kick off both of my socks
I can feel it boilin' up in this pot
A closed mouth don't get fed, is you hungry or not?
Like brr brr, operator
Caboose like, choo choo, bless my trainer
Thank God, thank God, thank God, I'm gettin' thicker
And I got 'em sweatin' in the middle of the winter

(Get up) I don't get dehydrated, I moisturize it daily
I am my inspiration, I am my inspiration
(Get up) But I love you, no limit, I need to know you in it
If you got time, let's spend it

I am free, yeah yeah
Come water me, oh oh
Love you so, but if you don't
I have to leave, oh no
I am free, yeah yeah
Come water me, oh oh
Love you so, but if you don't
I have to leave, oh no
I think I need a washrag, perspiratin'
Gimme that sweet tea, you think I'm playin'
I need it all night, no sleep
You can get it in the kitchen if you sweatin' out the sheets
Like brr brr, operator
You got me like, hee hee, Mike Jackson
Thank God, thank God, thank God, I'm gettin' thicker
And I can make you boil up, baby, let it simmer

(Get up) I don't get dehydrated, I moisturize it daily
I am my inspiration, I am my inspiration
(Get up) But I love you, no limit, I need to know you in it
If you got time, let's spend it

I am free, yeah yeah
Come water me, oh oh
Love you so, but if you don't
I have to leave, oh no
I am free, yeah yeah
Come water me, oh oh
Love you so, but if you don't
I have to leave, oh no
I'm so pretty and so ditty and these boys be after kitty
I just snap and pivot, uh huh, uh huh
I'm so pretty and so ditty and these boys be after kitty
I just snap and pivot, uh huh, uh huh

(Get up) I don't get dehydrated, I moisturize it daily
I am my inspiration, I am my inspiration
(Get up) But I love you, no limit, I need to know you in it
If you got time, let's spend it

I am free, yeah yeah
Come water me, oh oh
Love you so, but if you don't
I have to leave, oh no
I am free, yeah yeah
Come water me, oh oh
Love you so, but if you don't
"
11,Lizzo,Scuse Me,"Look up in the mirror, oh my God, it's me
So much Prada on me, I'm a Pradagy
I'ma do my thing, no apologies
Coconut and rose in my skin regime

Mirror, mirror on the wall, tell me what you see
It's that, oh my God, it's lookin' heavenly (ooh)
Poppin' Power Rangers, purple, yellow, pink
Throwin' ones, wonder what my mama think

Feelin' like a stripper when I'm lookin' in the mirror
I'll be slappin' on that ass, gettin' thicker and thicker

I don't see nobody else
'Scuse me while I feel myself
'Scuse me while I feel myself
I don't see nobody else
'Scuse me while I feel myself
'Scuse me while I feel myself

Look up in the mirror, oh, I'm having visions
Feelin' like a million, ooh, I can get it (Aah)
Who that is (Aah)
Her over there (Aah)
Lookin' good (Aah)
Feelin' yourself
Mirror, mirror on the wall, tell me what you see
It's that, oh my God, it's looking heavenly (ooh)
Ooh, I'll mix the Yaki with the Cherokee
Throwin' ones, wonder what my mama think

Feelin' like a stripper when I'm lookin' in the mirror
I'll be slappin' on that ass gettin' thicker and thicker

I don't see nobody else
'Scuse me while I feel myself
'Scuse me while I feel myself
I don't see nobody else
'Scuse me while I feel myself
'Scuse me while I feel myself

Feelin' like a stripper when I'm lookin' in the mirror
I'll be slappin' on that ass, gettin' thicker and thicker
Okay, now spoon the yams, now stir the soup
That spoon, spoon, that spoon, spoon
I don't need a crown to know that I'm a queen
I don't need a crown to know that I'm a queen
I don't see nobody else
'Scuse me while I feel myself
'Scuse me while I feel myself
I don't see nobody else
(I don't see nobody else)
'Scuse me while I feel myself
('Scuse me while I feel my-)
"
12,Lizzo,Coconut Oil,"I remember back, back in school when I wasn't cool
Shit, I still ain't cool, but you better make some room for me
I'm comin' through with my crew at the rendezvous
Yeah, it's a party over here now
Yeah, it's a party over here now

If I knew then what I know now
I'd give myself a souvenir for old times' sake
'Cause I got all that I need here and I'm good yeah, yeah

I thought I needed to run and find somebody to love
But all I needed was some coconut oil
Don't worry 'bout the small things, I know I can do all things
Mama always told me it would be alright
I thought I needed the rush, but there was never enough
'Cause all I needed was some coconut oil
Don't worry 'bout the small things, I know I can do all things
Mama always told me that and she was right

It's a party over here now
It's a party over here now, yeah
It's a party over here now
It's a party over here now
It's a party over here now
It's a party over here now, yeah
It's a party over here now
It's a party over here now
When I look at you, I see me, so I do unto
You as I would do someone livin' in my two story
We got different stories, we under one roof
So when it spring a leak, we both got work to do

If I knew then what I know now
I'd give myself a souvenir for old times' sake
'Cause I got all that I need here and I'm good yeah, yeah

I thought I needed to run and find somebody to love
But all I needed was some coconut oil
Don't worry 'bout the small things, I know I can do all things
Mama always told me it would be alright
I thought I needed the rush, but there was never enough
'Cause all I needed was some coconut oil
Don't worry 'bout the small things, I know I can do all things
Mama always told me that and she was right

It's a party over here now
It's a party over here now, yeah
It's a party over here now
It's a party over here now
It's a party over here now
It's a party over here now, yeah
It's a party over here now (Hey)
It's a party over here now
Oh, ooh (Come on)
Ah-ooh, no, ooh-ooh-oohEmbedShare URLCopyEmbedCopy"
13,Lizzo,Better in Color,"Black, white, ebony all sound good to me
Two tone recipe, got good chemistry
J. F. Kennedys, kiss hood celebrities
Don't matter to me 'cause I like everything

You can be my lover
'Cause love looks better in color
(Yeah, yeah, yeah, yeah, yeah, tell 'em)

Big dick energy (Tell 'em)
Tastes like collard greens (Tell 'em)
Big ass patty cake (Tell 'em)
Hey, happy days (Tell 'em)
Bitch, don't label me (Tell 'em)
I'm me, famously (Tell 'em)
Nobody's safe, nobody
You and you and you and

You can be my lover
'Cause love looks better in color
(Yeah, yeah, yeah, yeah, yeah)
Color
Love looks better
Love, love looks better (You know it do)
In color, ooh
If I try to tell you, then you try to hurt me
Ya'll don't hear me

Sick six piston (Tell 'em)
Tiptoe kissin' (Tell 'em)
Catcall kittens (Tell 'em)
Whole milk lickin' (Tell 'em)
See my vision (Tell 'em)
Rainbow smitten (Tell 'em)
It's easy, baby, got the whole world for the pickin'

You can be my lover
'Cause love looks better in color
(Yeah, yeah, yeah, yeah, yeah)

Color
My whole world o' color, babe
Love looks better
Love, love looks better
In color, ooh (Rainbows and shit)
Oh, if I try to tell you then you try to hurt me
I'ma tell your momma
Color me, color me, color me, color me
Color me, color me, color me, color me
Color me, color me, color me, color me
Color me, color me, color me, color me

Yeah, you can be my lover
'Cause love looks better in color
(Yeah, yeah, yeah, yeah, yeah)
It's dark under the covers
"
14,Lizzo,Truth Hurts (DaBaby Remix),"Why're men great 'til they gotta be great?
Huh?
Woo!

I just took a DNA test, turns out I'm 100% that bitch
Even when I'm crying crazy
Yeah, I got boy problems, that's the human in me
Bling bling, then I solve 'em, that's the goddess in me

I just took a DNA test
And it told me I'm the realest pretty chocolate nigga
Out here with some good dick, no cap
And I can have a bitch from Harvard with a eight-year degree
I prolly still'd rather pull up with a hood bitch (Let's go), uh
Now she wanna trip on me (For what?)
I was doin' my thing, she was backin' it up
She was puttin' them hips on me
You know when your friend with the red hair was in town
You was puttin' them lips on me (Mwah)
And I just keep gettin' lips from 'em
But I know what to do, I put dick on ya
Your friends like to talk 'bout the stuff that I do (Uh-huh)
But your friends wanna fuck on me too (Yeah, yeah, yeah)
And the way that you treat me, I wanna get even
I'm thinkin' like what should I do? (Hmm)
But I know how you move outta spite
She bigger, I prolly might lose in a fight
And I'ma talk my shit, but I'm in love with her big fine ass
So I'ma do what she like
She told me
Why're men great 'til they gotta be great? ('Til they gotta be great)
(What you mean?)
Don't text me, tell it straight to my face (Tell it straight to my face)
Best friend sat me down in the salon chair (Down in the salon chair)
Shampoo press, get you out of my hair
Fresh photos with the bomb lighting (With the bomb lighting)
New man on the Minnesota Vikings (Minnesota Vikings)
Truth hurts, needed something more exciting (Yee)
Bom bom bi dom bi dum bum bay (Eh, yeah, yeah, yeah)

You tried to break my heart?
Oh, that breaks my heart
That you thought you ever had it
No, you ain't from the start
Hey, I'm glad you're back with your bitch
I mean, who would wanna hide this?
I will never, ever, ever, ever, ever be your side chick
I put the sing in single
Ain't worried 'bout a ring on my finger
So you can tell your friend, ""Shoot your shot"" when you see 'em
It's okay, he already in my DMs

Why're men great 'til they gotta be great? ('Til they gotta be great)
Don't text me, tell it straight to my face (Tell it straight to my face)
Best friend sat me down in the salon chair (Down in the salon chair)
Shampoo press, get you out of my hair
Fresh photos with the bomb lighting (With the bomb lighting)
New man on the Minnesota Vikings (Minnesota Vikings)
Truth hurts, needed something more exciting (Yee)
Bom bom bi dom bi dum bum bay (Eh, yeah, yeah, yeah)
I'ma hit you back in a minute (Yeah, yeah)
I don't play tag, bitch, I been it (One time)
We don't fuck with lies (Two times), we don't do goodbyes (Woo)
We just keep it pushing like ay-ay-ay
I'ma hit you back in a minute (Yeah, yeah)
I don't play tag, bitch, I been it (One time)
We don't fuck with lies (Two times), we don't do goodbyes (Woo)
We just keep it pushing like ay-ay-ay (Woo)

Why're men great 'til they gotta be great? ('Til they gotta be great)
Don't text me, tell it straight to my face (Tell it straight to my face)
Best friend sat me down in the salon chair (Down in the salon chair)
Shampoo press, get you out of my hair
Fresh photos with the bomb lighting (With the bomb lighting)
New man on the Minnesota Vikings (Minnesota Vikings)
Truth hurts, needed something more exciting (Yee)
Bom bom bi dom bi dum bum bay (Eh, yeah, yeah, yeah)

With the bomb lighting
Minnesota Vikings
"
15,Lizzo,Heaven Help Me,"Heaven, help me
If love ain't dead, I'ma kill it 'cause it's killin' me
Cold world, they'll be livin' in a fantasy
Got me, it's the only thing I'll ever need
Heaven, help me
If love ain't dead, I'ma kill it 'cause it's killin' me
Love is a drug, methamphetamine
D-A-R-E, they'll be hooked on me

Y'all, who you think you sassing? (Sassing)
Say whoa, baby, I'm a classic (Classic)
Say whoa, something like a Hitchcock
Say whoa, got you goin' psycho (Psycho)
Oh no, don't you get your shit rocked
Say whoa, Kesha with the tick tock
Say whoa, time's up on these motherfuckers
Say whoa, what you say, what you say, sucker?
(What you say? What you say?)
Say whoa

If you think you got me dickmatized
(Oh yeah, oh yeah, oh yeah, oh yeah)
I need to get you out of my life
Can I get an amen?
Heaven, help me
If love ain't dead, I'ma kill it 'cause it's killin' me
Cold world, they'll be livin' in a fantasy
Got me, it's the only thing I'll ever need
Heaven, help me
If love ain't dead, I'ma kill it 'cause it's killin' me
Love is a drug, methamphetamine
D-A-R-E, they'll be hooked on me

Hit 'em with the bye bye (Bye bye), say whoa
Hit 'em with the drive-by (Brrr), say whoa
Hit 'em with the dry cry (Dry cry), say whoa
Then you get a new guy, hello

Even if you are the love of my life
(Oh yeah, oh yeah, oh yeah, oh yeah)
Sorry, baby, I got too much pride

Heaven, help me
If love ain't dead, I'ma kill it 'cause it's killin' me
Cold world, they'll be livin' in a fantasy
Got me, it's the only thing I'll ever need
Heaven, help me
If love ain't dead, I'ma kill it 'cause it's killin' me
Love is a drug, methamphetamine
D-A-R-E, they'll be hooked on me
Heaven, help me
If love ain't dead, I'ma kill it 'cause it's killin' me
Ooh, can I get an amen? (Amen)

Been thinkin' about you, thinkin' about you
Thinkin' about you baby
If love didn't drive me crazy, maybe I'd be your baby
"
16,Lizzo,Phone,"Where the hell my phone? Where the hell my phone?
Where the hell my, where the hell my phone, huh?
How I'm 'posed to get home?
Where the hell my phone? Where the hell my phone?
Where the hell my, where the hell my phone, huh?
How I'm 'posed to get home?

Okay, 2:15 and the lights come on, where my phone?
Looking around like where my phone?
Looking where my homies went
Where the hell my homies went?
Where the hell my homies went?
How I'm 'posed to get home?
How I'm 'posed to get home?
Walking home with my feet on sore
Walking home with my feet on sore
What the hell these Louboutins for?
What the hell these Louboutins for?
Walking home and it's damn near 4
Walking home and it's damn near 4
What the hell these Louboutins for?
What the hell these Louboutins for?
Yeah, I was getting it, looking real cute
Up in the club, man, how do you do?
Hair ain't a don't, hair is a do
Ooh, he fine! What's up with you?
Where the hell my phone? Where the hell my phone?
Where the hell my, where the hell my phone, huh?
How I'm 'posed to get home?
Where the hell my phone? Where the hell my phone?
Where the hell my, where the hell my phone, huh?
How I'm 'posed to get home?

Ooh, unlock that, all up in my contacts
Hoo, unlock that, all up in my contacts
Hoo, unlock that, all up in my contacts
Hoo, unlock that, all up in my contacts
Oh my god, why?

Yeah, and I seen that boy
Looked at me, but I got annoyed
'Cause he bought me a drink for a dolla'
Boy came over and he wanted to holla'
Boy came over and he wanted to holla'
Boy came over and he wanted to holla'
My song came on, so I hit the dance floor
Man I lost my, mmm, phone
Walking home with my feet on sore
Walking home with my feet on sore
What the hell these Louboutins for?
What the hell these Louboutins for?
Walking home and it's damn near 4
Walking home and it's damn near 4
What the hell these Louboutins for?
I don't know where I'm going
Where the hell my phone? Where the hell my phone?
Where the hell my, where the hell my phone, huh?
How I'm 'posed to get home?
Where the hell my phone? Where the hell my phone?
Where the hell my, where the hell my phone, huh?
How I'm 'posed to get home?

Ooh, unlock that, all up in my contacts
Hoo, unlock that, all up in my contacts
Hoo, unlock that, all up in my contacts
Hoo, unlock that, all up in my contacts
Ooh, unlock that, all up in my contacts
Hoo, unlock that, all up in my contacts
Hoo, unlock that, all up in my contacts
Hoo, unlock that, all up in my contacts

Where the hell my phone? Where the hell my phone?
Where the hell my, where the hell my phone, huh?
How I'm 'posed to get home?
Where the hell my phone? Where the hell my phone?
Where the hell my, where the hell my phone, huh?
How I'm 'posed to get
But you're holding it
"
17,Lizzo,Exactly How I Feel,"That's exactly how I feel
That's exactly how I feel
That's exactly how I feel

I woke up this morning (God)
Wrong side of the bed
I don't have to 'splain it, oh (How I feel)
I might be a bitch (Bitch)
I might make a friend (Friend)
Ain't I so amazing? (Uh-huh)

Love me or hate me
Ooh, I ain't changing
And I don't give a fuck, no

That's exactly how I feel (Uh)
That's exactly how I feel (Say it again)
That's exactly how I feel (Woo)

Don't hide no emotions (Emotions)
Wear 'em on my sleeve (On my sleeve)
All my feelings Gucci (It's Gucci, haha)
Can't hold back my tears
That would be a crime
'Cause I look pretty cryin'
Oh, they ain't tell you?
Love me or hate me
Ooh, I ain't changing
And I don't give a fuck, no

That's exactly how I feel (How I feel, yeah)
That's exactly how I feel (How I feel, it's Gucci)
That's exactly how I feel

I feel like hurtin' they feelings (Yeah)
I don't get mad, I get millions (Yeah)
My heart ain't got no feelings
My cars ain't got no ceiling
I ain't with that acting all friendly
Please step away from the Bentley
You're either not with me or with me
The fye close by like it's Whitney
Stay in your lane, don't tempt me
Mr. Bust-A-Whole-Clip-'Til-It's-Empty
I got a feelin' that tonight's gonna be a good night
Like Ferg and them said, god willing
Fire chains on like burr (Burr)
Feelin' like rockin' my fur (Fur)
Rolls Royce with the chauffeur (Huh?)
How your toes feel on a mink fur?
It's Gucci
Cry 'cause I want to
Smile if I want to, huh
Yes, I can
Love 'cause I want to
Get so mad I could scream (I could scream)
I could scream (I could scream)
I could scream (Sing it)
Yeah, yeah, yeah, yeah

That's exactly how I feel (How I feel)
That's exactly how I feel (How I feel)
"
18,Lizzo,Cry Baby,"Pull this car over, babe
Don't pretend like you don't know
A lot of girls have time for this shit
Honestly, I don't

He said, ""Why you cryin', baby?
Why you cryin', baby?
What did I do?"" Oh
I said, shut up and kiss me, oh
'Cause I don't wanna be here for long

I swore you'd never see this side
But it's so hard to say goodbye
I don't need to apologize
Us big girls gotta cry

Ooh, ooh, ooh
Ooh, ooh, ooh

You should feel honored boy, uh
You got me feelin' this much
I clear my schedule for you
Let my guard down for you
And you gon' make me put it back up
Oh, you know why I'm cryin'
Why I'm cryin', baby
You don't pick up the phone
You do the same thing to your friends and family
You gon' end up alone

I swore you'd never see this side
But it's so hard to say goodbye
I don't need to apologize
Us big girls got to cry

Ooh, ooh, ooh
Ooh, ooh, ooh

It feels so good, so good sometimes
Some big girls gotta cry
After this is done, just take me home
I'm feelin' vulnerable
I don't need to apologize
Us big girls gotta cry

Oh, oh, oh
Oh, oh, oh
Oh, oh, oh
Oh, oh, oh
Ooh, it's my life
You know it hurts sometimes
My love is your love
Why can't your love be mine?
Ooh, ooh
Oh, I get a little lost sometimes
Sometimes you need to cryEmbedShare URLCopyEmbedCopy"
19,Lizzo,Lingerie,"(Yeah)
Damn

Hair down, moonlit
Look at my lipstick
So thick, so fit
Wanna put your lips in places, ooh
The sun don't shine there
I like that right there (I like that)
Keep goin’ and goin' and keep it flowin', uh
You know what you doin’, don't you?

So I lounge around in my lingerie
I wanna be prepared for you just in case
So I lounge around in my lingerie
You better come my way

I don't got no secrets you don't know
These panties are see-through, I'm exposed, yeah
Treat you with my body, my eyes closed
Baby, let me feel you close
You make me crescendo, I'm going up
Ooh, ooh, ooh, yeah
Let's open the window
And let the world know
Oh, oh, oh
So I lounge around in my lingerie
I wanna be prepared for you just in case
So I lounge around in my lingerie
You better come my way

Yeah, yeah, ow
Ooh, ooh-ooh, ooh
Ooh, ooh-ooh, ooh
Ooh, ooh-ooh, ooh
Ooh, ooh-ooh, ooh

So I lounge around in my lingerie
I wanna be prepared for you just in case, yeah
So I lounge around in my lingerie
"
20,Lizzo,Worship,"Oh, here it goes

I feel like fire, I feel like rain
I can take you higher, but you gotta earn it

Woo, I'm lit, don't mess with it
Woo, stand back, let me do my shit
Woo, I'm lit, don't mess with it, woo

Hands to the sky, show me that you're mine
Hands to the sky, show me that you're mine
And baby, worship me
Worship me
On your knees
Patiently, quietly, faithfully, worship me

Feel that lightning down in my soul
And if you wanna feel the thunder, baby
Better let me know
Let me know
Woo, I'm lit, don't mess with it
Woo, stand back, let me do my shit
Woo, I'm lit, don't mess with it

Hands to the sky, show me that you're mine
Hands to the sky, show me that you're mine
And baby, worship me
Worship me (Uh-huh)
On your knees
Patiently, quietly, faithfully, worship me

Oh, here it goes, okay
Stop and smell my roses, posies
Appreciate my poses, they know
I'ma fanfare like the star-spangled
Oh, say, can you see my angles?
'Cause I'm hotter than the, I'm hotter than the stovetop
You can put your kettle on, but I'ma make the thing pop
No, I ain't talkin' 'bout my word, just my work
You can add it all up while I'm beefin' up my purse

Hands to the sky, show me that you're mine (Make me believe it)
Hands to the sky, show me that you're mine (Oh, yeah)
And baby, worship me (Worship me)
Worship me (Get it together, make it feel good)
On your knees
"
21,Lizzo,Batches & Cookies,"I got my batches and cookies, I got my batches and cookies
I got my batches and cookies, I got my batches and cookies
Got my batches and cookies, I got my batches and cookies
I got my batches and cookies, I got my what?
I got my batches and cookies, I got my batches and cookies
I got my batches and cookies, I got my batches and cookies
Got my batches and cookies, I got my batches and cookies
I got my batches and cookies, I got my what?

Remember that gooey gooey you took and said ""ooh wee, ooh wee""
I need two or two-eee of these, for my baby boo-ee ooo-ee
Talking like boobies, you got a nice pair like some boobies
And you high off that doobie doobie with your Mystery Machine (Scooby)
Feeling bad? Well you should be, BP don't make nothing cheapie
Hanging with them creepy creepies, I sitting in back with PPs
Lookin' holy holy while looking through them holy holies
Holy guacamole, you got that gooey now you a phony

I got my batches and cookies, I got my batches and cookies
I got my batches and cookies, I got my batches and cookies
Got my batches and cookies, I got my batches and cookies
I got my batches and cookies, I got my what?
I got my batches and cookies, I got my batches and cookies
I got my batches and cookies, I got my batches and cookies
Got my batches and cookies, I got my batches and cookies
I got my batches and cookies, I got my what?
Outside of the club
And I'm drip-drip-dripping sugar sweet
Cinnamon on skin with the hooligans
Y'all came to rock, and we came to ah!
Put a sting in her lips,  for the eye
Go on, take a sip, got milk in her thighs
 on sunny day from green tube and my high prices for the
Dream-dream, not cause I mean it means a thing to take from me
Unless it's just some DMT that's all up in my energy
Yup yup, go on place that bet
If you wanna come test in the mama's nest
With a bullet vest and curious chest
Got the ammo on the brain but I hide the best
Hey, I'm pumped up call me dough cooking
Gooey salty soul tookin', batches in a row lookin'
Magic as all hell, we livin', never ever will we give in
To a wack beat fuck with Lazerbeak in these mad streets
Get it, go there and we give it, haters will forbid it
They fall into the minutes because of imagination
Now the ones who in the nation, we the ones who need escapin'
Then we find some new ovens and we made it

Six-pence and land on the richer
Cut a niggah up and hung him like Jack the Ripper
Undo your zipper, get on your knees
And get ready for the industry in a nutshell (get it?)
Them goods don't get got if it's the only thing you got
Better keep them in that hot black pot
The only thing colder than the local talent, are the winters
Thrift store shopping, look like Anna Wintour
You ain't gotta ask about it cause I been hurr
Ridin' in them chariots like we in Ben Hur
Yah sure, ya know, yah sure, ya know, yah sure, ya know...
Rappin' and rappin' and I been steadily stackin'
I put these niggas in napkins and tuck 'em down for a nap
And apologies to the Capitol because I don't pay my capital
And if you happen to hear this then just pretend that you didn't at all, stall
I got my batches and cookies, I got my batches and cookies
I got my batches and cookies, I got my batches and cookies
Got my batches and cookies, I got my batches and cookies
I got my batches and cookies, I got my what?
I got my batches and cookies, I got my batches and cookies
I got my batches and cookies, I got my batches and cookies
Got my batches and cookies, I got my batches and cookies
I got my batches and cookies, I got my what?

Ooh, goo, cookies, cream
"
22,Lizzo,Fitness,"Independent, athletic
I been sweating, doing calisthenics
Booty vicious, mind yo business
I been working, working on my fitness

I've been lifting heavy metal
See this ass? Ain't no rental
Take it down low like just stretching
Pick it back up like I'm flexing
Woo, tryna get it, working on my fitness

Think about how I'm gonna feel when I step up on the catwalk
Think about how I'm gonna feel when I got that ass that don't stop
That ass that don't stop, that ass don't stop
And think about how I'm gonna feel when I take it all off

Independent, athletic
I been sweating, doing calisthenics
Booty vicious, mind yo business
I been working, working on my fitness

Toot toot, beep beep
Toot toot, beep beep
I been working, working on my fitness
Ooh, work my body like
Ooh, I know you want it like
Ooh, but I don't do this for you

Think about how I'm gonna feel when I step up on the catwalk
Think about how I'm gonna feel when I got that ass that don't stop
That ass that don't stop, that ass don't stop
And think about how I'm gonna feel when I take it all off
But I don't do this for you

Independent, athletic
I been sweating, doing calisthenics
Booty vicious, mind yo business (Better mind yo business)
I been working, working on my fitness (I'm working on my fitness)
Independent, athletic
I been sweating, doing calisthenics
Booty vicious, mind yo business
"
23,Lizzo,My Skin,"Learning to love yourself and like learning to love your body is like a whole journey that I feel like every person, but more specifically, women, have to go through so I feel like doing this is a good way to kinda break through and kinda seal the last chapter of the ""learning to love"" and just loving..

Ooh, what's deeper than, what's deeper than the darkest best
Kept secret? Beneath the surface, we could
Let it bring us together, or it could tear us apart, oh
I'm filled with it, I gotta love with no conditions
Though it's hard to re-envision time and time again
Even when, even when it didn't matter anymore
The most beautiful thing that you ever seen
Is even bigger than what we think it means
Reflections in my bloodstreams, it's even bigger than

I woke up in this, I woke up in this
In my skin
I can't wash it away, so you can't take it from me
My brown skin

Real world, big girl meets world
A crazy position, now your dreams is your mission, huh?
Staring in the mirror, realizing, wish it worked
Now all I wish is for a chance to give my kids a Ford
I got a family tree that's worth praising the Lord
Mama looking like the second, whoo! Look at God
Sister like a soldier, hold it down
Southwest gon' hold it down, uh
I love you, don't forget it, you beautiful Black masterpiece!
Boy, they don't make brothers like you
Uh, make it happen with that Black girl magic
The hat trick off of what we must do

Pardon me, just left a message to the city
Words stuck between my teeth, so gritty
Pay him for each minute I'm seething
A Black girl mixed with a little bit of Sacagawea
I pocket subpoenas, I swallow my pride and my ego
I wear my flaws on my sleeve and my skin like a peacoat
I see someone like me ashamed to be
And honestly, I'm really really
I'm fed up wit' it, try to send it up like a FedEx
I'm wondering what they sayin' next
Can't pretend to not hear it
It's your beauty, they can't have it
It's yours, they can't have it

I'm done with the struggle. I wanna-I just wanna enjoy my life now and maybe appreciate my skin..

I woke up in this, I woke up in this
In my skin
I can't wash it away, so you can't take it from me
My brown skin
Oh, I can't wash it away
No, you can't take it from me
My skin, your skin, yeah!
Oh, I can't wash it away
No, you can't take it from me
Ooh, my skin, ooh, my skin, yeah!
"
24,Lizzo,Deep,"I feel off

I feel off, I might love you, baby
I'd give my soul
You and I can't stand the feeling, I love it
The one you want, you can't fuck it up, yeah
No self-control (Self-control)
Weed it out and come get your girl
Oh yeah, yeah (Oh yeah)

Call me, my long, long lost companion
Prove that my love is sometimes crazy (So crazy)
Hold my hand a whole lot closer, whole lot closer
Feel it, I know, I know, I know (I know)

How deep is your love for me, baby?
Does it make your ass a donor?
How deep is your love for me, baby?
'Cause I know now a donor supposed 'ta

Oh-a, oh-a
Oh-a, oh-a, oh-a
Hey-ee-ay, oh-a oh-a
Oh-a, oh-a, oh-a
Hey-ee-ay, oh-a oh-a
Oh-a, oh-a, oh-a
Hey-ee-ay, oh-a oh-a
Oh-a, oh-a, oh-a
Hey-ee-ay, oh-a oh-a
When you ask if I love ya, baby
I tell you no (No, no)
Move it down, I can't feel it, feel it, oh yeah yeah
(Oh yeah yeah yeah)
You're wrong, you're right, you can't figure out
You're so defensive (So defensive)
Play at night like insomnia, oh yeah, yeah, yeah

Call me, my long, long lost companion
Prove that my love is sometimes crazy
Hold my hand a whole lot closer, whole lot closer
(A little bit closer)
Feel it I know, I know, I know (I know)

How deep is your love for me, baby? (Oh yeah)
Does it make your ass a donor?
How deep is your love for me, baby?
'Cause I know now a donor supposed 'ta

Oh-a, oh-a
Oh-a, oh-a, oh-a
Hey-ee-ay, oh-a oh-a
Oh-a, oh-a, oh-a
Hey-ee-ay, oh-a oh-a
Oh-a, oh-a, oh-a
Hey-ee-ay, oh-a oh-a
Oh-a, oh-a, oh-a
Hey-ee-ay, oh-a oh-a
Cool up the wind now
Love will open the door
Cool up the wind now
Go and open that door
Love ain't a rodeo
I'll never rescue you
Love ain't no Romeo
Get what you're askin' for

How deep is your love for me, baby?
Does it make your ass a donor?
How deep is your love for me, baby?
'Cause I know now a donor supposed 'ta

Oh-a, oh-a
Oh-a, oh-a, oh-a
Hey-ee-ay, oh-a oh-a
Oh-a, oh-a, oh-a
Hey-ee-ay, oh-a oh-a
Oh-a, oh-a, oh-a
Hey-ee-ay, oh-a oh-a
Oh-a, oh-a, oh-a
Hey-ee-ay, oh-a oh-aEmbedShare URLCopyEmbedCopy"
25,Lizzo,Humanize,"I try, I try to try, and see the love through human eyes
(Humanize me, baby)
I try, I try to try, and see the love through human eyes
(Humanize me, baby)
I try, I try to try, and see the love through human eyes
(Humanize me, baby)
I try, I try to try, and see the love through human eyes
(Humanize me, baby)

My hands are cold
My lips are tired, tryin' to blow (blow!)
To give them warmth
It's not enough, one heart alone
Cannot suffice
It simply can't, I've done the math
But in due time
There is no chance, for love

I try to try (see the love through)
I try, to try

Your skin is warm
It keeps me up though I am tired
I’m tryin' to know
What else? Why else has this happened?
One man alone
Cannot suffice, I’ve done the research
Ignore the role
Inside my bed, your lion features (no!)
You can't lay on my shoulder
There are spikes and scales
And your cheek would just depress me
(In) a heavy haze, we love it
Love the taste of it, (you clench your jaw)
We love it, (you love it!)
Humanize me, baby
Humanize me, baby
I try!

I try to try, I, I (see the love through)
I try to try, and see the love through human eyes
Who's gonna open the door?

(By your side standing)
(I will be there by your side standing)

I try, I try to try, and see the love through human eyes
I try, I try to try, and see the love through human eyes
I try, I try to try, and see the love through human eyes
(Humanize me, baby, ooh!)
I try, I try to try, and see the love through human eyes
(Humanize me, baby)

You smell so good
You’re broke
BrokenEmbedShare URLCopyEmbedCopy"
