,Artist,Song,Lyrics
10,Don Everly,So Sad (To Watch Good Love Go Bad),"We used to have good times together
But now I feel them slip away
It makes me cry to see love die
So sad to watch good love go bad
Remember how you used to feel dear?
You said nothing could change your mind
It breaks my heart to see us part
So sad to watch good love go bad
Is it any wonder
That I feel so blue
When I know for certain
That I'm losing you
Remember how you used to feel dear?
You said nothing could change your mind
It breaks my heart to see us part
So sad to watch good love go bad
So sad to watch good love go badEmbedShare URLCopyEmbedCopy"
11,Don Everly,Safari,"Think of the things you’re going to see
Safari
Think of the world the way it used to be
Safari
We didn’t give you a chance to live
Now we’re sorry
We didn’t think you’d give us all there was to give
Now we’re back where we started
Land of the Zulu that used to be free
Safari
Now they depend on what the tourists want to see
Safari
We didn’t give them a chance to live
Oh so sorry
We didn’t think we’d take all there was to give
Now we’re back where we started
Durban to Cape Town, fly African plane
Safari
Lion and zebra down there on the range
Safari
We didn’t think they would just disappear
Oh we’re sorry
We didn’t listen until too late to hear
Now we’re back where we started
Manhattan skyline made of concrete
Safari
Now we find the jungle right there in the street
Safari
We didn’t know there was another way to live
Now we’re sorry
We didn’t think you’d grow up to be so big
Now we’re back where we started
Doo up doo up do do up doo up...EmbedShare URLCopyEmbedCopy"
12,Don Everly,My Baby,"I'll ride on a freight train
Find a place for my head
I'll walk the new highways
With your back on my bed
I need to be there when you need me
It's such a lovely sun
My baby
You laugh, you cry to put things together
You sleep, you wake to look at the weather
For a while you just open up your eyes
You seem to grow so fast
I can't catch the dream that lasts
Inside the dream that you're dreaming
When you're sitting on my knee
My baby
So daddy's dream will have to be there
While he's gone to be in dreams
You will see somеday
I hope they make you smilе
My babyEmbedShare URLCopyEmbedCopy"
13,Don Everly,Sweet Dreams,"Sweet dreams of you every night I go through
Why can't I forget you and start my life anew
Instead of having sweet dreams about you
You don't love me it's plain
I should know you'll never wear my name
I should hate you the whole night through
Instead of having sweet dreams about you
Sweet dreams of you every night I go through
Why can't I forget you and start my life anew
Instead of having sweet dreams about you
You don't love me it's plain
I should know you'll never wear my name
I should hate you the whole night through
Instead of having sweet dreams about youEmbedShare URLCopyEmbedCopy"
14,Don Everly,Helpless When You’re Gone,"The sun came up today
It warmed my heart, then went away
It reminded me of you
That’s something you would do
I’m helpless when you’re gone
The moon was there tonight
Amidst the stars it touched a light
It reminded me of you
That’s something you could do
I’m helpless when you’re gone
A song can take so long
It fills you up and then it’s gone
It reminds me of you
That’s something you would do
I’m helpless when you’re goneEmbedShare URLCopyEmbedCopy"
15,Don Everly,Deep Water,"I'm drifting into deep water
I'm starting to care for you
You're gettin' me in deep water
Be careful what you do
You want a romance but I'm seeking love
I know I'll regret it when it ends
Oh' I'm winding up in deep water
Why can't we just be friends
It's restless in this deep water
I'm lost between right and wrong
My love is true as deep water
Your love won't last as long
Where will it lead me and where will it end
I can't help but wish I only knew
Oh I'm winding up in deep water
So deep in love with you
I'm drifting into deep waterEmbedShare URLCopyEmbedCopy"
16,Don Everly,When I Stop Dreaming,"When I stop dreaming
That's when I’ll stop loving you
When I stop dreaming
That's when I'll stop wanting you
When I stop dreaming
That’s when I'll stop crying for you
The worst that I've ever, been hurt in my life
The first time I ever, wanted to die
Was the night she told me you loved someone else
And asked me if I, could forget
When I stop dreaming
That's when I'll stop loving you
I'd be like a flower unwanted in spring
Alone and neglected, transplantеd in vain
To a garden of sadness wherе its petals would fall
In the shadow of undying pain
You may teach the flowers, to bloom in the snow
You may take a pebble, and teach it to grow
You can teach all the raindrops, to return to the clouds
But you can't teach my heart to forget
When I stop dreaming
That's when I’ll stop loving you
When I stop dreaming
That’s when I'll stop loving youEmbedShare URLCopyEmbedCopy"
17,Don Everly,Eyes of Asia,"Yes it was loving you
That drove me from my mind
Yes it was touching you
That made the heartache mine
This time for certain, certain this time
The eyes of Asia
Are the eyes of an old-fashioned girl
Yes it was being there
That made the pleasure mine
And oh how the crowd would cheer
When the clown forgot his lines
This time for certain, certain this time
The eyes of Asia
Are thе eyes of an old-fashioned girl
So what arе you looking for
Has the table got no wine
How can you walk away
When the conversation’s mine
This time for certain, certain this time
The eyes of Asia
Are the eyes of an old-fashioned girl
Where will the banquet be
Will the harvest be on time
How will the forest look
When the blind man blows his mind
This time for certain, I’m certain this time
The eyes of Asia
Are the eyes of an old-fashioned girl
Are the eyes of an old-fashioned girlEmbedShare URLCopyEmbedCopy"
18,Don Everly,Don’t Drink the Water,"Don’t drink the water
It won’t bring relief
It will only numb your mind
And send you off to sleep
It won’t be there when you’re thirsty
Deserts all you see
Vulture’s gonna pick your bones
And eat up your beliefs
Don’t drink the water
You know I’ve, I’ve grown tired of its taste
You can smell the human waste
Don’t drink the water
Don’t drink the water
It can’t satisfy
It will only blow you up and shut your eyes
And it won’t be there when you need it
Suffering all alone
When it has turned to vapour
You must stand alone
Don’t drink the watеr
You know I’ve grown tired of its taste
You can smеll human waste
Don’t drink the water
Don’t drink the water, drink the wine
Oh, don’t drink the water
You know you can’t survive
Take a look around you
You can see it in their eyes
It only wants to pick you up
Hold you in its hand
Then it’s gonna drink you up
Laugh when you can’t stand
Don’t drink the water
You know I’ve grown tired of its taste
You can smell the human waste
Don’t drink the water
Don’t drink the water
Don’t drink the water
Don’t drink the waterEmbedShare URLCopyEmbedCopy"
19,Don Everly,Tumbling Tumbleweeds,"I'm a roaming cowboy  riding all day long
Tumbleweeds around me sing their lonely song
Nights underneath a prairie moon
I ride alone and sing a tune
See them tumbling down
Pledging their love to the ground
Lonely but free I'll be found
Drifting along with the tumbling tumbleweeds
Cares of the past are behind
Nowhere to go but I'll find
Just where the trail will wind
Drifting along with the tumbling tumbleweeds
I know when night has gone that a new world's born at dawn
I'll keep rolling along
Deep in my heart is a song
Here on the range I belong
Drifting along with the tumbling tumbleweedsEmbedShare URLCopyEmbedCopy"
20,Don Everly,Thinking It Over,"All of a sudden you make up your mind
Tell me that you love me and have always been mine
But things are changing, dear
I'm not so blind, I'm thinking it over
It's funny how tables turn now
Wouldn't you say
Things are getting sticky, dear
It's who's gonna stay
I bet it feels quite strange
To come back and find I'm thinking it over
The uncertain look I see in your eyes
Has been in mine too long
The feeling you have when you look at the floor
Isn't mine anymore
You look like you need me
I guess I should stay
Pick up the pieces, dear
And put them away
I hope you learned a lesson, dear
It's not too late, I'm thinking it overEmbedShare URLCopyEmbedCopy"
21,Don Everly,Southern California,"Bound for California
Fly across your dateline
You weigh heavy on a friend of mine
Oh I think I’d need a change
From Smallwood Oklahoma
And the sound of the Creole band
Or the thrills of the candy man
Southern California
Oh I want to be a star
Southern California
Please remain the way you are
Fly across your dateline
You weigh heavy on a friend of mine
Southern California
Oh I want to be a star
Southern California
Please remain the way you are
Hitch a ride on a melody train
Tie your eyes to the journey I made
Hitch a ride on a melody train
Tie your eyes to the journey I made
Hitch a ride on a melody train
Tie your eyes to the journey I madeEmbedShare URLCopyEmbedCopy"
22,Don Everly,February 15th,"I’d like to thank you for those moments
When you made my face smile
I’ll hang on to those forever
Now that they’re here you can’t take them away
Even if you tried
Seven days and seven lonely nights
Woke up today
Opened my eyes and just slipped away
Look at me now
I’m riding away on a silver cloud
How can it be
All those lost summers are in front of me
Where can she be
She’s there where I’m going
Where she should be
All I want to know is inside of me
Telling me - let it go
Just one more day
To learn all the lines and throw the book away
Love’s only love
Is easy to please and that’s the 1-2-3
Like ivy climbing on a wall
I continue to fall
Through the wonder of it allEmbedShare URLCopyEmbedCopy"
23,Don Everly,Melody Train,"Let me take you far away from here
High on a dream
Halfway to stardom
Honesty grows in your garden
Hitch a ride on a melody train
Going down
Tie your eyes to the journey I made
In my sound
Each one is Kansas City bound
Tie the longhorn to the wagon wheels
Dust on the rise, cowboy and Dago
Blazin’ a trail to the rainbow
Hitch a ride on a melody train
Going down
Tie your eyes to the journey I made
In my sound
Each one is Kansas City boundEmbedShare URLCopyEmbedCopy"
24,Don Everly,Brand New Rock ‘n’ Roll Band,"The country I’m a-livin’ in is nearer to the sun
Higher to heaven than the place we’re born
And the train came from
Wanna stick around for the mornin’ sun
The only sun I care about I get from my own child
I’d like to see my woman
But I can live with steel ‘n’ slide
I wanna stick around for the mornin’ flight
Headed back to God’s own country
Headed back to God’s own land
With that same old restless feelin’ in my heart
In my brand new rock ‘n’ roll band
Brand new rock ‘n’ roll band
The only sun I care about I get from my own child
I’d like to see my woman
I can live with steel ‘n’ slide
I wanna stick around for the mornin’ flight
Headed back to God’s own country
Headed back to God’s own land
With that samе old restless feelin’ in my heart
In my brand nеw rock ‘n’ roll band
Brand new rock ‘n’ roll band
Headed back to God’s own country
Headed back to God’s own land
With that same old restless feelin’ in my heart
In my brand new rock ‘n’ roll band
Brand new rock ‘n’ roll bandEmbedShare URLCopyEmbedCopy"
25,Don Everly,The Way You Remain,"Even now, as I am
And us, the way we were
Leaving times for you to change
I think of you the way you remain
Even us, as we were
And what we might have been
Don't it all soon change
I think of you the way you remain
Time and time alone could make a change
Making me the way I am
Leaving you the way you are
Never having made love to you seems strange
Leaving you, believing you
And leaving you unchanged
Don’t it all seem strange
I think of you the way you remainEmbedShare URLCopyEmbedCopy"
26,Don Everly,It’s All Over,"It's all over
Didn't even cry
I just stopped living
When you said goodbye
It's all over
Didn't feel a thing
I just stopped living;
Couldn't stand the pain
Hair of gold like leaves in September
Lips as fresh as spring
Love that warms like summer sun
Shouldn't die when winter comes
It's all over
Didn't even cry
I just stopped living
When you said goodbye
It's all over (it's all over)EmbedShare URLCopyEmbedCopy"
27,Don Everly,Since You Broke My Heart,"They say the blues went out of style
To cry is to act just like a child
While each day that we're apart
Love, how can it be I never will
Since you broke my heart
They say the best way’s not to care
Just play a few hands of solitaire
Read a book, or study art
All the remedies don't work for me
Since you broke my heartEmbedShare URLCopyEmbedCopy"
28,Don Everly,Warmin’ Up the Band,"Dance, dance the moon-dog tonight
Oh mama you’re alright
Shake, shake your fine tambourine
Oh mama you might have me
Be-bop-a-lula tonight
Oh mama I got stage fright
I’ll take you home Kathleen
Oh mama you might have me
Warmin’ up the band
Warmin’ up the band
Thank you mama, thank you
Give the boys a big, big hand
Warmin’ up the band
Dance, dance the moon-dog tonight
Oh mama, you’re alright
Shake shake your fine tambourine
Oh mama you might have me
Warmin’ up the band
Warmin’ up the band
Thank you mama, thank you
Give the boys a big, big hand
Warmin’ up the band
Warmin’ up the bandEmbedShare URLCopyEmbedCopy"
29,Don Everly,"Oh, I’d Like to Go Away","Oh, I'd like to be in Ireland
Or maybe even Iceland
Take a trip to Norway
Ooh, I'd like to go away
I can't stay in Tennessee
That's some other place for me
I know what you're gonna say
Ooh, I'd like to go away
(Ooh, I'd like to go away)
I'll pack my bags and leave this evenin'
I can't stay another day
When you told me you were leavin'
We both knew I couldn't stay
Maybe I should fly to China
Or drive to North Carolina
It doesn't matter which way
Ooh, I'd like to go away
(Ooh, I'd like to go away)
I'll pack my bags and leave this evenin'
I can't stay another day
When you told me you were leavin'
We both knew I couldn't stay
Maybe I should fly to China
Or drive to North Carolina
It doesn't matter which way
Ooh, I'd like to go away
(Ooh, I'd like to go away)
Ooh, I'd like to go away
(Ooh, I'd like to go away)
Mmm I'd like to go away
(Ooh, I'd like to go away)
Ooh, I'd like to go away
(Ooh, I'd like to go away)EmbedShare URLCopyEmbedCopy"
30,Don Everly,Omaha,"It's hard to remember Pittsburgh properly
It’s hard to recall what I did in D.C
No vivid remembrance of things in L.A
The times and the places have all slipped away
In one too brief minute
My mind saw it all
The time and the place
Twelve o'clock noon
Omaha
Omaha
It seems that I found everything that I wanted
All in Omaha
Everything's there my love and my laughter
It’s all in Omaha
I'm going back to Omaha
My Omaha
I'm going back to Omaha
Oh my Omaha
The rest of the world doesn't matter
When you find what you're after
Bells and candles, clocks that chime
Ribbons glass, lights that shine
Coloured paper, shiny beads
Everything that I need
You gave to me
In OmahaEmbedShare URLCopyEmbedCopy"
31,Don Everly,Takin’ Shots,"As I look around from my outpost on the hill
There ain’t much single sight of my platoon
Just a row of empty helmets and ammunition shells
Guess they all got up and run for ’elp
Ain’t there anybody out there, takin’ shots anymore
Did they all give up and go to fight their own private war
Ain’t there anybody out there, takin’ shots anymore
Am I left here on my own
Is that Ruby on the phone
I ain’t home
If I wave my white flag and I surrendered would you know it
Would I prove that our position to hypnotic sense to call
In my cause I have wanderеd, from the subject to the point
In my timе I have changed, both my reason and my mind
Ain’t there anybody out there, takin’ shots anymore
Did they all give up and go to fight their own private war
Ain’t there anybody out there, takin’ shots anymore
Am I left here on my own
Is that Ruby on the phone
I ain’t home
Ain’t there anybody out there, takin’ shots anymore
Did they all give up and go to fight their own private war
Ain’t there anybody out there, takin’ shots anymore
Am I left here on my own
Is that Ruby on the phone
I ain’t homeEmbedShare URLCopyEmbedCopy"
32,Harry Styles,Sign of the Times,"Just stop your crying, it's a sign of the times
Welcome to the final show
Hope you're wearing your best clothes
You can't bribe the door on your way to the sky
You look pretty good down here
But you ain't really good

We never learn, we been here before
Why are we always stuck and running from
The bullets? The bullets?
We never learn, we been here before
Why are we always stuck and running from
Your bullets? Your bullets?

Just stop your crying, it's a sign of the times
We gotta get away from here
We gotta get away from here
Just stop your crying, it'll be alright
They told me that the end is near
We gotta get away from here

Just stop your crying, have the time of your life
Breaking through the atmosphere
And things are pretty good from here
Remember everything will be alright
We can meet again somewhere
Somewhere far away from here
We never learn, we been here before
Why are we always stuck and running from
The bullets? The bullets?
We never learn, we been here before
Why are we always stuck and running from
The bullets? The bullets?

Just stop your crying, it's a sign of the times
We gotta get away from here
We gotta get away from here
Stop your crying, baby, it'll be alright
They told me that the end is near
We gotta get away from here

We never learn, we been here before
Why are we always stuck and running from
The bullets? The bullets?
We never learn, we've been here before
Why are we always stuck and running from
The bullets? Your bullets?

We don't talk enough, we should open up
Before it's all too much
Will we ever learn? We've been here before
It's just what we know
Stop your crying, baby, it's a sign of the times
We gotta get away, we got to get away
We got to get away, we got to get away
We got to get away
We got to, we got to, away
We got to, we got to, away
"
33,Harry Styles,Watermelon Sugar,"Tastes like strawberries on a summer evenin'
And it sounds just like a song
I want more berries and that summer feelin'
It's so wonderful and warm

Breathe me in, breathe me out
I don't know if I could ever go without
I'm just thinking out loud
I don't know if I could ever go without

Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar

Strawberries on a summer evenin'
Baby, you're the end of June
I want your belly and that summer feelin'
Getting washed away in you

Breathe me in, breathe me out
I don't know if I could ever go without
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high

I just wanna taste it, I just wanna taste it
Watermelon sugar high

Tastes like strawberries on a summer evenin'
And it sounds just like a song
I want your belly and that summer feelin'
I don't know if I could ever go without

Watermelon sugar high
Watermelon sugar high
Watermelon sugar high (Sugar)
Watermelon sugar high (Sugar)
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
I just wanna taste it, I just wanna taste it (Eh-eh-eh)
Watermelon sugar high
I just wanna taste it, I just wanna taste it (Ooh, yeah)
Watermelon sugar high
"
34,Harry Styles,Falling,"I'm in my bed
And you're not here
And there's no one to blame but the drink in my wandering hands
Forget what I said
It's not what I meant
And I can't take it back, I can't unpack the baggage you left

What am I now? What am I now?
What if I'm someone I don't want around?
I'm falling again, I'm falling again, I'm fallin'
What if I'm down? What if I'm out?
What if I'm someone you won't talk about?
I'm falling again, I'm falling again, I'm fallin'

You said you cared, and you missed me too
And I'm well aware I write too many songs about you
And the coffee's out at the Beachwood Cafe
And it kills me 'cause I know we've run out of things we can say

What am I now? What am I now?
What if I'm someone I don't want around?
I'm falling again, I'm falling again, I'm fallin'
What if I'm down? What if I'm out?
What if I'm someone you won't talk about?
I'm falling again, I'm falling again, I'm fallin'
And I get the feeling that you'll never need me again

What am I now? What am I now?
What if you're someone I just want around?
I'm falling again, I'm falling again, I'm fallin'
What if I'm down? What if I'm out?
What if I'm someone you won't talk about?
"
35,Harry Styles,Adore You,"Walk in your rainbow paradise (Paradise)
Strawberry lipstick state of mind (State of mind)
I get so lost inside your eyes
Would you believe it?

You don't have to say you love me
You don't have to say nothing
You don't have to say you're mine

Honey (Ah-ah-ah)
I'd walk through fire for you
Just let me adore you
Oh, honey (Ah-ah-ah)
I'd walk through fire for you
Just let me adore you
Like it's the only thing I'll ever do
Like it's the only thing I'll ever do

You're wonder under summer sky (Summer sky)
Brown skin and lemon over ice
Would you believe it?
You don't have to say you love me
I just wanna tell you somethin'
Lately, you've been on my mind

Honey (Ah-ah-ah)
I'd walk through fire for you
Just let me adore you
Oh, honey (Ah-ah-ah)
I'd walk through fire for you
Just let me adore you
Like it's the only thing I'll ever do
Like it's the only thing I'll ever do

It's the only thing I'll ever do
It's the only thing I'll ever do
It's the only thing I'll ever do
It's the only thing I'll ever do
It's the only thing I'll ever do
It's the only thing I'll ever do
It's the only thing I'll ever do
It's the only thing I'll ever do

I'd walk through fire for you
Just let me adore you
Oh, honey (Ah-ah-ah)
I'd walk through fire for you
Just let me adore you
Like it's the only thing I'll ever do (Ah-ah-ah)
(It's the only thing I'll ever do, it's the only thing I'll ever do)
I'd walk through fire for you (It's the only thing I'll ever do)
Just let me adore you
Oh, honey (Ah-ah-ah), oh, honey
(It's the only thing I'll ever do, it's the only thing I'll ever do)
I'd walk through fire for you (It's the only thing I'll ever do)
Just let me adore you (It's the only thing I'll ever do)
Ooh, ooh
Oh, honey
Ooh, ooh
Just let me adore you
"
36,Harry Styles,Medicine,"Lyrics from live performances

I’m here to take my medicine, take my medicine
Treat you like a gentleman
Give me that adrenaline, that adrenaline
Think I'm gonna stick with you
Here to take my medicine, take my medicine
Rest it on your fingertips
Up to your mouth, I’m feeling it out
I’m feeling it out

I had a few, got drunk on you, and now I'm wasted
And when I sleep I'm gonna dream of how you tasted

If you go out tonight, I'm going out 'cause I know you're persuasive
You got that salt, I got me an appetite, and now I can taste it
You get me dizzy, oh, you get me dizzy, oh
La la la la la
We're getting dizzy, oh, we're getting dizzy, oh

Tingle running through my bones, fingers to my toes
Tingle running through my bones
The boys and the girls are here
I mess around with them
And I'm okay with it
I'm coming down, I figured out I kinda like it
And when I sleep, I'm gonna dream of how you ride it

If you go out tonight, I'm going out 'cause I know you're persuasive
You got that salt, I got me an appetite, and now I can taste it
You get me dizzy, oh, you get me dizzy, oh
La la la la la
We're getting dizzy, oh, we're getting dizzy, oh

I had a few, got drunk on you, and now I'm wasted
And when I sleep, I’m gonna dream of how you tasted

If you go out tonight, I'm going out 'cause I know you're persuasive
You got that salt, I got me an appetite, and now I can taste it
You get me dizzy, oh, you get me dizzy, oh
La la la la la
"
37,Harry Styles,Fine Line,"Put a price on emotion
I'm looking for something to buy
You've got my devotion
But man, I can hate you sometimes
I don't want to fight you
And I don't want to sleep in the dirt
We'll get the drinks in
So I'll get to thinking of her

We'll be a fine line
We'll be a fine line
We'll be a fine line
We'll be a fine line
We'll be a fine line
We'll be a fine line

Test of my patience
There's things that we'll never know
You sunshine, you temptress
My hand's at risk, I fold
Crisp trepidation
I'll try to shake this soon
Spreading you open
Is the only way of knowing you
We'll be a fine line
We'll be a fine line
We'll be a fine line
We'll be a fine line
We'll be a fine line
We'll be a fine line
We'll be a fine line
We'll be a fine line
We'll be a fine line
We'll be a fine line
We'll be a fine line
We'll be a fine line
We'll be alright
We'll be alright
We'll be a fine line
We'll be a fine line
We'll be alright (Alright, alright, alright)

(We'll be alright)
(We'll be alright)
We'll be alright
We'll be alright
"
38,Harry Styles,Cherry,"Coucou

Don't you call him ""baby""
We're not talking lately
Don't you call him what you used to call me

I, I confess I can tell that you are at your best
I'm selfish so I'm hating it
I noticed that there's a piece of you in how I dress
Take it as a compliment

Don't you call him ""baby""
We're not talking lately
Don't you call him what you used to call me

I, I just miss
I just miss your accent and your friends
Did you know I still talk to them?

Does he take you walking 'round his parents' gallery?
Don't you call him ""baby""
We're not talking lately
Don't you call him what you used to call me
Don't you call him ""baby"" (Coucou)
We're not talking lately
Don't you call him what you used to call me (Coucou)

Coucou ! Tu dors ? Oh, j'suis désolée...
Bah non... Nan, c'est pas important...
Ouais, on a été à la plage, et maintenant on—
"
39,Harry Styles,Lights Up,"What do you mean?
I'm sorry by the way
Never coming back down
Can't you see?
I could, but wouldn't stay
Wouldn't put it like that
What do you mean?
I'm sorry by the way
Never coming around
It'd be so sweet if things just stayed the same
La-da-da-da-da

All the lights couldn't put out the dark
Runnin' through my heart
Lights up and they know who you are
Know who you are
Do you know who you are? (Oh)

Shine, step into the light
Shine, so bright sometimes
Shine, I'm not ever going back
Shine, step into the light
Shine, so bright sometimes
Shine, I'm not ever going back
Shine, step into the light
Shine, so bright sometimes
Shine, I'm not ever (Ooh)
What do you mean?
I'm sorry by the way
Never going back now
It'd be so sweet if things just stayed the same
La-da-da-da-da
La-da-da-da-da
La-da-da-da-da (Oh)
La-da-da-da-da (Oh)
La-da-da-da-da (Oh)

All the lights couldn't put out the dark
Runnin' through my heart
Lights up and they know who you are
Know who you are
"
40,Harry Styles,Kiwi,"She worked her way through a cheap pack of cigarettes
Hard liquor mixed with a bit of intellect
And all the boys, they were saying they were into it
Such a pretty face
On a pretty neck

She's driving me crazy, but I'm into it
But I'm into it, I'm kinda into it
It's getting crazy, I think I'm losing it
I think I'm losing it, oh, I think she said

""I'm having your baby""
""It's none of your business""
""I'm having your baby""
""It's none of your business"" (It's none of your, it's none of your—)
""I'm having your baby"" (Hey, ah)
""It's none of your business"" (Oh)
""I'm having your baby"" (Hey, hey)
""It's none of your, it's none of your—"" (Ow!)

It's New York, baby, always jacked up (Hey)
Holland Tunnel for a nose, it's always backed up
When she's alone, she goes home to a cactus (Uh)
In a black dress
She's such an actress
Driving me crazy, but I'm into it
But I'm into it, I'm kinda into it
It's getting crazy, I think I'm losing it
I think I'm losing it, oh, I think she said

""I'm having your baby"" (Hey)
""It's none of your business"" (Oh)
""I'm having your baby"" (Hey)
""It's none of your business"" (It's none of your, it's none of your—)
""I'm having your baby"" (Hey)
""It's none of your business"" (Oh)
""I'm having your baby"" (Hey)
""It's none of your, it's none of your—""

Ow!
Hey, hey, hey, hey, hey
Ah, la-la-la-la-la

She sits beside me like a silhouette
Hard candy dripping on me 'til my feet are wet
And now she's all over me, it's like I paid for it (Cha-ching!)
It's like I paid for it
I'm gonna pay for this
It's none of your, it's none of your—
""I'm having your baby"" (Hey)
""It's none of your business""
""I'm having your baby"" (Hey)
""It's none of your business"" (It's none of your, none of your—)
""I'm having your baby"" (Hey)
""It's none of your business""
""I'm having your baby""
""It's none of your business"" (It's none of your, none of your—)
"
